index,GNRC RLI,Standard_dev,label
0,62.13737316717236,1.7310840380362578,1.0
1,65.01233686212312,1.7310840380362578,1.0
2,64.50403872738053,1.7310840380362578,1.0
3,65.53752829792258,1.7310840380362578,1.0
4,66.34469927249013,1.7310840380362578,1.0
5,66.53535915307293,1.7310840380362578,1.0
6,66.28497925742472,1.7310840380362578,1.0
7,68.56388841383212,1.7310840380362578,0.0
8,68.87899347543592,1.7310840380362578,0.0
9,67.62779031584272,1.7310840380362578,1.0
10,68.04914024728843,1.7310840380362578,1.0
11,68.00599352231512,1.7310840380362578,1.0
12,68.17018634169764,1.7310840380362578,0.0
13,68.64998841590443,1.7310840380362578,0.0
14,68.86513419822438,1.7310840380362578,0.0
15,67.59719679267,1.7310840380362578,1.0
16,68.34658474162417,1.7310840380362578,0.0
17,68.3039158902339,1.7310840380362578,0.0
18,67.077789883091,1.7310840380362578,1.0
19,67.02597184135891,1.7310840380362578,1.0
20,67.8833432914288,1.2885729567678155,1.0
21,68.33770972718034,1.1791590644023409,1.0
22,68.78212677708993,0.9711188007373129,1.0
23,68.81850817881651,0.8482180707317706,1.0
24,69.71902249434518,0.8565599828291449,-1.0
25,70.17671517532673,0.8978143688036612,-1.0
26,70.67049089224052,0.9256242410669304,-1.0
27,68.8976341222644,0.9302599669480855,-1.0
28,68.91277087415648,0.931025643552579,-1.0
29,68.7712793562293,0.9097774646267635,-1.0
30,69.03335614356638,0.9077007126475122,-1.0
31,68.7389813392839,0.8970932161023406,-1.0
32,67.69899061033588,0.9160388900753472,-1.0
33,68.90772771528094,0.9183614694196558,-1.0
34,68.75382517877414,0.9171869545479732,-1.0
35,67.94094949523054,0.9000183312759298,-1.0
36,67.50862686078622,0.9332805094175118,-1.0
37,67.49606760950776,0.9636650139667166,-1.0
38,66.4556744636929,1.0222073516961843,1.0
39,66.87045200892717,1.0347373645100963,-1.0
40,67.11776407558364,1.0729350771017372,-1.0
41,67.09117673494589,1.1169643154778781,-1.0
42,67.04788698215026,1.153922133040728,-1.0
43,65.20969554811863,1.3407723892244157,1.0
44,66.45624821500552,1.3384328619954808,1.0
45,68.73330331315502,1.2501988660126384,1.0
46,68.95700915823998,1.1013247904751262,1.0
47,69.81816778831138,1.1656500879000666,-1.0
48,70.27426015799438,1.2649140607851153,-1.0
49,70.81625535212208,1.4096698444310845,-1.0
50,70.95445351653235,1.539902221415168,-1.0
51,69.93133841624376,1.5865892160120658,1.0
52,67.99445907148817,1.5830306530895708,1.0
53,70.03065437685237,1.6280994284366843,1.0
54,70.83802306928031,1.7243574637850885,1.0
55,69.9375516301136,1.755294735091478,1.0
56,69.54593939896093,1.7552578926300704,1.0
57,70.25111497881925,1.7738210887877082,1.0
58,70.91240995708019,1.7546826250809098,1.0
59,68.86424450471843,1.6862543459428445,1.0
60,70.04663062708246,1.6370754852912297,1.0
61,69.5914351566609,1.5624900813128624,1.0
62,70.51353139501586,1.4887841635448182,1.0
63,70.01182323549065,1.0995347610525659,1.0
64,69.50619013845873,0.7905707124442536,1.0
65,70.48522121402934,0.7534283773016717,1.0
66,69.9660026012832,0.7152633002737759,1.0
67,73.54925114284764,1.063272253476608,-1.0
68,70.32630928556725,1.0635245676620149,1.0
69,69.16421624636104,1.077503317330622,1.0
70,69.70843367965148,1.0626999425010952,1.0
71,72.23772498714023,1.1680634047244778,1.0
72,71.10889975323151,1.0652738398220143,1.0
73,70.86446314304719,1.0692596105235332,1.0
74,70.94017221554893,1.0718462855091346,1.0
75,70.7130304239752,1.0691517059720812,1.0
76,71.61484961233921,1.0806313449418101,1.0
77,71.83225606364793,1.1172342825473356,1.0
78,72.02760527240878,1.1607414804795348,1.0
79,71.54988661330384,1.0964036848360286,1.0
80,73.08290772981766,1.1942090848497224,1.0
81,75.36613055455915,1.5079537238381282,0.0
82,76.04599737436877,1.8406500814084072,0.0
83,76.30739234185512,2.0928787056502016,0.0
84,76.77269699169277,2.2914060593038132,0.0
85,76.97441203596392,2.489216241855575,0.0
86,76.80672869387271,2.5895572625653878,0.0
87,77.34582908743558,2.775984184621563,-1.0
88,77.43840784688182,2.864258937337404,-1.0
89,76.66492055927635,2.7706535076784333,-1.0
90,75.8559636457581,2.6339636528937143,-1.0
91,76.95090601895392,2.6712739190696935,-1.0
92,76.6469415016549,2.6079231296163132,-1.0
93,76.81209225748809,2.497498344994997,-1.0
94,76.81288444164308,2.349851570102681,-1.0
95,76.97667938547299,2.1301487606726055,-1.0
96,76.07661013603101,1.9263676477879728,-1.0
97,75.89084748999146,1.6954954463574208,-1.0
98,75.38518658067025,1.4361690929902795,-1.0
99,76.34506249643836,0.9599707635751076,-1.0
100,75.7834730340615,0.6031036151451767,-1.0
101,75.61840432658732,0.5811967570819073,-1.0
102,75.26415140950053,0.6353799019969594,1.0
103,76.26002432462039,0.635974408901361,-1.0
104,76.03720351029973,0.6366298288990964,-1.0
105,74.17241268864203,0.7922440704381389,-1.0
106,72.93215754609732,1.0743163249870562,-1.0
107,71.82982801100019,1.3895728290253013,-1.0
108,70.56877400984564,1.7597877703470146,-1.0
109,70.92878621649072,2.0012384092634443,-1.0
110,71.32761810299324,2.1673202827702456,-1.0
111,70.84379819813081,2.2942565985517147,-1.0
112,68.72485155979047,2.5915290136202356,-1.0
113,68.67722554643377,2.7952429886457675,-1.0
114,66.76452164908018,3.1143510892023802,-1.0
115,65.45526555663035,3.4499339528389585,-1.0
116,64.27450578149563,3.837541154026866,-1.0
117,62.84772957382483,4.254716015146732,-1.0
118,61.91960695252864,4.654527538764102,-1.0
119,60.772858999078124,4.974646739149217,-1.0
120,60.32761015333924,5.231020837631287,-1.0
121,60.20874856215119,5.380599670452081,-1.0
122,58.8487599681574,5.54508622645096,-1.0
123,57.90755909997764,5.570028844707009,0.0
124,57.06624459790493,5.523675826221871,0.0
125,55.78637061863046,5.590007065302941,0.0
126,54.910403735253176,5.67902791966959,0.0
127,51.55633924608111,6.007650659792904,0.0
128,52.13966902268976,6.193816261367438,0.0
129,52.16265880861033,6.2017123456498355,0.0
130,51.72763293680829,6.051604409218303,0.0
131,50.927830575012585,5.833300847746686,0.0
132,50.21330744290768,5.701270584795589,0.0
133,50.22248005937757,5.406322604417031,0.0
134,51.30146634093591,5.07755692400235,0.0
135,51.16242767189824,4.750365658156352,0.0
136,51.27509819636522,4.408909749497001,0.0
137,51.99867515104857,4.068045637535963,0.0
138,52.30125498149423,3.7129359694964323,0.0
139,53.21145653471208,3.3713480421467645,0.0
140,53.292612171249104,2.9965203046664044,0.0
141,52.847168915889846,2.534012368912125,-1.0
142,53.16018585422018,2.136052837955484,-1.0
143,52.65741381435628,1.759356377109913,-1.0
144,51.57231107988367,1.4005383435284267,-1.0
145,49.98460725622342,1.2113309590916959,0.0
146,50.75242849824262,1.0138243469408064,-1.0
147,50.02267364893236,1.0827781286042057,0.0
148,49.696574240937736,1.15933603595803,0.0
149,48.96867595714967,1.2804632954671802,1.0
150,49.67364764636025,1.3311965792303957,0.0
151,49.25514996016645,1.4038644264287528,1.0
152,49.115848429298765,1.463746869073957,1.0
153,49.495319878697146,1.4959840155492428,0.0
154,49.75911701361154,1.5238542072733314,0.0
155,50.78486685116407,1.524206857127001,1.0
156,50.82074596317105,1.5231392144345128,1.0
157,50.53034750644487,1.5061651108089906,1.0
158,50.295390339701534,1.4740459921880298,1.0
159,50.09795536127862,1.3658284151968745,1.0
160,50.57778578571136,1.2147917052806374,1.0
161,50.81277441223054,1.086622583476846,-1.0
162,51.08279651721973,0.8906844670530012,-1.0
163,49.76985564287432,0.7021482101081885,1.0
164,49.50959348936727,0.6306157356349228,1.0
165,48.78164621103298,0.6916295640698257,1.0
166,49.48972524129714,0.6758362263977422,1.0
167,48.78684319299221,0.7215786171061161,1.0
168,49.07006837053401,0.7425792114679857,1.0
169,50.11559340708836,0.7160565889876941,1.0
170,50.33996500544496,0.7208837565663693,1.0
171,51.50858452124952,0.7840810054976236,1.0
172,50.92532042157127,0.7765269581298685,1.0
173,50.954653683952,0.7825165263921651,1.0
174,51.98121775010719,0.8694448913140576,1.0
175,53.18531194356744,1.0786929386957578,1.0
176,55.16103190986038,1.5110185863928276,0.0
177,54.443327310422745,1.732035946703539,0.0
178,54.80444642051562,1.9380178298010695,0.0
179,54.20399949789961,2.044209646755145,0.0
180,53.57890209962809,2.0997146179278707,1.0
181,53.73433470897228,2.155739050418611,1.0
182,53.880977472074,2.2124188848726276,0.0
183,54.16050772800068,2.2274239820742183,0.0
184,55.03538534946779,2.2538434649024555,0.0
185,54.94870838098497,2.1812302693831365,0.0
186,55.13512062118331,2.1338344240116682,0.0
187,54.58961403102857,1.946007245168466,0.0
188,54.39589474566024,1.7183543635238094,1.0
189,55.06877183946248,1.5782589355520154,0.0
190,54.5004388317973,1.3884789063389094,1.0
191,55.31216392418406,1.3152453191769584,0.0
192,54.95879444530247,1.1125993624983492,1.0
193,55.25422110825688,0.832245447554314,1.0
194,55.49527470931487,0.6396803740542752,1.0
195,55.59271892302308,0.5851574436311369,1.0
196,55.13571212767299,0.5841630428728606,1.0
197,56.41956033130603,0.6933555677809202,1.0
198,57.03836068668401,0.8537502274349252,0.0
199,56.96616289030811,0.9495330753429851,0.0
200,56.589681269644814,0.9409735484861318,0.0
201,56.933734921226566,0.9487135479679926,0.0
202,56.8437290813499,0.9350876023068762,0.0
203,57.15433355016229,0.945785177157619,0.0
204,57.25940952231058,0.9968077229833029,0.0
205,56.97638599999254,1.0108658822113703,0.0
206,56.75777050158042,1.0129652687634312,0.0
207,56.58224680886896,0.9678533759969886,-1.0
208,56.00351567440954,0.8854704183264887,1.0
209,55.860874069164,0.8520163257525392,1.0
210,56.73681577608052,0.7617122767771133,-1.0
211,56.48559455082823,0.7265189912275026,1.0
212,56.57466667699975,0.649128255167163,1.0
213,56.45161536380648,0.5869201257584613,1.0
214,56.35794692217755,0.5395300729427459,1.0
215,57.05341043774966,0.5027237713902821,-1.0
216,57.21877799787083,0.382915984950858,-1.0
217,57.57377485403317,0.42137333094184215,-1.0
218,57.64778954172854,0.4618233231788736,-1.0
219,57.473786144477856,0.48473514759286385,-1.0
220,56.70003135394093,0.4825171276923276,1.0
221,57.123707942211006,0.4864724725947392,-1.0
222,56.63920338686411,0.4885751427247296,1.0
223,57.43263768863905,0.5020292492269577,-1.0
224,56.65430027910845,0.49394012040214746,-1.0
225,55.65776030252575,0.5554713215172219,-1.0
226,55.50109833700347,0.6216032844816661,-1.0
227,54.79469327921581,0.7521771584669884,1.0
228,53.71375790083217,0.9853882212603453,1.0
229,53.74284982383241,1.154949234966918,1.0
230,53.68479353501681,1.2976750208024492,1.0
231,54.726645530817365,1.3379988724048835,1.0
232,55.09560644628908,1.3532741640462629,0.0
233,55.92851774094291,1.3504038995910401,0.0
234,56.688448397400855,1.3565584293306145,-1.0
235,55.82509270922999,1.3365197192029092,-1.0
236,55.36110800574882,1.3110221104961033,-1.0
237,55.68920645787144,1.2505924901328165,-1.0
238,55.92647127535904,1.173907567960868,-1.0
239,55.50440605296157,1.0990900363351899,-1.0
240,55.66356617336481,1.0694980362214683,-1.0
241,54.774419861423866,1.0173453492806177,1.0
242,54.266889667918086,1.0096919450215112,1.0
243,55.54438527546296,0.8832587056329971,1.0
244,55.0049612012608,0.8186163352320155,1.0
245,56.1473890504414,0.8414543566955097,-1.0
246,56.67974223718423,0.9041243363499221,-1.0
247,56.28710909257268,0.926898590145836,-1.0
248,57.034905256893296,0.922841699395185,-1.0
249,56.92443471983681,0.8811221427953478,-1.0
250,56.6101760338127,0.7764264358043295,-1.0
251,56.21217683304477,0.7401422984544006,-1.0
252,56.00779324532623,0.7184475059644063,-1.0
253,56.03744697427663,0.7190553082592043,-1.0
254,47.84607235293649,1.9239023930523418,-1.0
255,45.53750589692605,2.933557961923613,1.0
256,45.86781673552474,3.5642782920564886,1.0
257,45.94897320918524,4.025693014348259,1.0
258,45.02609619683832,4.463935377687208,1.0
259,43.564258875130605,4.946548825043726,1.0
260,43.66604554700743,5.3020043187504315,1.0
261,44.99462801257076,5.5040086160827135,1.0
262,44.77847070745909,5.682624545161086,1.0
263,45.52265865616431,5.729026320640616,1.0
264,45.29297252564375,5.763998819854145,1.0
265,45.49113153101368,5.686971393819327,1.0
266,45.53733908257247,5.517326380969328,1.0
267,46.68435121883475,5.281786908186299,1.0
268,47.66381714831975,4.90868616190528,1.0
269,50.56594579544334,4.507544797521995,1.0
270,54.31110511644941,4.2993805181996105,1.0
271,55.58802393968929,4.237133118051038,1.0
272,56.39831863393087,4.2776707256290125,1.0
273,59.02092445618144,4.61794592181126,1.0
274,60.28572145267549,5.376478134354827,1.0
275,62.05415951872136,6.102797983608666,1.0
276,63.34088105155292,6.781499791518179,1.0
277,65.23234358698137,7.468341971116852,1.0
278,67.91896898888508,8.184117909285364,1.0
279,70.36649390915863,8.830742378991314,0.0
280,69.42703847495339,9.157384589052477,0.0
281,71.99971862514903,9.581868407156222,0.0
282,72.70721229609968,9.834813464187924,0.0
283,74.24895809035193,10.047309201915514,0.0
284,74.86778089657567,10.068083976421901,0.0
285,76.68956690867914,10.006717377139982,0.0
286,79.09854129318833,9.870483835801654,0.0
287,80.5501289254879,9.660050673165106,0.0
288,81.53102869514518,9.309361079090351,0.0
289,79.46025236104845,8.802310815881507,0.0
290,79.90301965000786,8.445007949725476,0.0
291,80.12331919872003,8.00668091323566,0.0
292,79.35772884683,7.385343918442425,0.0
293,81.13725127786495,6.916036372939138,0.0
294,81.122995213794,6.36585284682034,0.0
295,81.07568956686966,5.7949338081089135,0.0
296,81.71610197149067,5.189387940879078,0.0
297,81.85406481438287,4.599734309516875,0.0
298,81.6418116859887,4.133201409780419,0.0
299,82.80842890268529,3.8599790069363094,-1.0
300,81.53311349674861,3.252884071515747,-1.0
301,80.60968224271878,2.790717862845764,-1.0
302,81.01520038186312,2.2824811458619796,-1.0
303,81.04887970625383,1.8419673868670368,-1.0
304,80.06788408208082,1.3191236412409146,-1.0
305,79.91979405772807,0.9624472310613194,-1.0
306,78.23441935166068,1.0566322709822737,-1.0
307,78.46914975016256,1.172011002011985,-1.0
308,77.52043632275608,1.3409312291608593,1.0
309,78.78541356009518,1.3747079231370951,-1.0
310,79.09530114709712,1.401592188108443,-1.0
311,78.61830086737342,1.454203791642776,-1.0
312,77.64227709827351,1.5584194575646086,1.0
313,76.39684326855416,1.755697700820289,1.0
314,77.50900183158332,1.8145617170833435,1.0
315,77.24736465031327,1.8715044693477263,1.0
316,77.27152719414775,1.869221267514261,1.0
317,77.29358028926424,1.8272231609488616,1.0
318,79.10419579083312,1.7295911260841068,1.0
319,79.92680966156306,1.501453021479118,1.0
320,81.18105267325838,1.4702713383323758,0.0
321,80.80929808235551,1.4834790099814936,0.0
322,79.46183441775763,1.403068755618507,1.0
323,79.72354086550237,1.319060882758295,1.0
324,80.24579811838602,1.3292333855567382,1.0
325,80.48574459381605,1.3616849815545213,1.0
326,81.50023663598685,1.4865552743629264,0.0
327,81.41518742685798,1.5829503521974186,0.0
328,80.5840768930247,1.5741635341827052,0.0
329,79.72342899394263,1.574668436016167,1.0
330,81.75715713890041,1.669494157225785,0.0
331,82.08540772117362,1.76205540789873,0.0
332,82.27802143990914,1.799871697834702,0.0
333,81.17305243862577,1.633761587477955,1.0
334,81.90522236885458,1.5699738215661336,0.0
335,81.73209560767498,1.431401734541702,1.0
336,81.52417111192364,1.2311034833375527,1.0
337,81.68313016029883,0.952439711269142,1.0
338,82.57844003776549,0.9211084785209392,-1.0
339,82.29091118980917,0.9158349354945398,1.0
340,81.6537781216622,0.9212173449621569,1.0
341,82.0507036333963,0.9330873734147042,1.0
342,81.43562122890093,0.8276905624089871,1.0
343,82.70111080539156,0.7782345411476043,-1.0
344,81.80771028832979,0.7175084108185548,1.0
345,81.20927004593878,0.674343918526705,1.0
346,81.13266138859629,0.683711654373291,1.0
347,81.09039007544614,0.6930279042151322,1.0
348,81.25828418277294,0.655369927065995,1.0
349,81.3214469140838,0.4822096301306103,1.0
350,82.28815934112018,0.4979463439180834,1.0
351,82.55146918360467,0.5241912308378182,1.0
352,82.29621157300224,0.5251097907892759,1.0
353,84.05898199183585,0.7116997488161075,-1.0
354,83.45301881292865,0.7889927590695617,-1.0
355,84.23896316723695,0.9297756886706016,-1.0
356,83.38749886452109,0.9586530110015293,-1.0
357,81.79459247943794,0.9556601259793703,-1.0
358,81.2155431090467,0.9778378759291193,-1.0
359,81.67042565171687,0.9833541020021158,-1.0
360,81.29974411479101,0.9955044180941987,-1.0
361,81.89218925606171,0.9966575912734091,-1.0
362,81.53746456715406,0.9933112387632278,-1.0
363,80.66336991972915,1.0332226253882466,1.0
364,81.98354623851358,1.0321728984358203,-1.0
365,82.44904777896633,1.0182343220986867,-1.0
366,80.67894254725591,1.045130793371846,-1.0
367,80.66243034391582,1.0700354907521044,-1.0
368,78.50593869154673,1.3224205303588419,-1.0
369,78.24984290607503,1.5513769906293768,-1.0
370,77.64537245119801,1.79402941805182,-1.0
371,78.16487550708392,1.9236827884422507,-1.0
372,78.71368787370342,1.9909128914278775,-1.0
373,77.35189658887364,2.0330487983055097,-1.0
374,76.14467537815443,2.1785154543952907,-1.0
375,77.0873158126045,2.1030106558681565,-1.0
376,76.967479978584,2.057026398515346,-1.0
377,76.61157655098987,2.109567922497319,-1.0
378,70.76253631263337,2.8280984918945538,-1.0
379,71.54678180048178,3.1977794801119854,-1.0
380,72.79060906751268,3.3600462628422565,-1.0
381,74.51628240292459,3.3172385468125483,-1.0
382,74.4297661195255,3.2592608956161166,-1.0
383,73.79696957710668,3.247538447096909,-1.0
384,72.19997728695485,3.1861717242571945,-1.0
385,71.62737579416503,3.0313667158514135,-1.0
386,70.92094424605753,3.0107667758944743,-1.0
387,70.02635539865545,2.977961334252772,-1.0
388,69.74359990395642,3.063334622163741,-1.0
389,69.42330368954089,3.1245446169299447,-1.0
390,68.60956964572166,3.2249393786668517,-1.0
391,67.92534857940741,3.2698598893309456,-1.0
392,67.43307688787614,3.2157401093795377,-1.0
393,66.50588393506177,3.2678152943521703,-1.0
394,65.26806690481895,3.4344012842644207,-1.0
395,64.89199082368697,3.455846352891443,-1.0
396,63.87524940853955,3.4660409916225015,-1.0
397,63.22702313111933,3.4438876990582017,-1.0
398,62.644907063962776,3.7491144503309184,-1.0
399,61.569773015758514,4.0536294339459005,-1.0
400,61.71670794107226,4.200612109879821,-1.0
401,61.27617343298507,4.165692348912626,-1.0
402,60.47066266182563,4.086709248864867,-1.0
403,60.52264347388587,3.9415508409100437,-1.0
404,59.28148405308015,3.929498527069445,-1.0
405,57.95693395068129,3.9685053142537816,-1.0
406,57.70876888272253,3.9718898936854616,-1.0
407,58.189563856088206,3.9086460599544144,-1.0
408,58.38649561100041,3.7626344565651713,-1.0
409,56.8670245607369,3.6530411858400145,-1.0
410,55.869129407896,3.5898097169566343,-1.0
411,55.26188958433362,3.5278461722785934,-1.0
412,54.96181180218714,3.4214823942580432,-1.0
413,55.76312971983727,3.2380136979074483,-1.0
414,54.9424379827941,3.1395198372055706,-1.0
415,54.884902362059655,2.990107459218373,-1.0
416,55.02872697369185,2.8458095901335905,-1.0
417,55.10152774585368,2.684833637040707,-1.0
418,54.65323123476263,2.53518129888537,-1.0
419,53.44108448752807,2.503255077714901,-1.0
420,53.282031784334215,2.3952250482383333,-1.0
421,52.13050318048225,2.3466014550733942,-1.0
422,51.666583245294966,2.3360080555264746,-1.0
423,51.40912628336371,2.252648933748367,-1.0
424,50.90619390652311,2.259701672335143,-1.0
425,50.39932092792392,2.3551160814527443,-1.0
426,49.70488293371758,2.466211907684645,-1.0
427,49.01175446242637,2.5266544098285286,-1.0
428,47.57909674115458,2.6218030970657105,-1.0
429,47.85586993909726,2.720608227056291,-1.0
430,45.96303901945304,2.999331654149402,-1.0
431,45.10512997897274,3.298118740624035,-1.0
432,45.20701480096002,3.5036170722806834,-1.0
433,42.67860802549349,3.814857498584711,-1.0
434,42.209695973492565,4.09497981772707,-1.0
435,41.40805636253382,4.335199580324179,-1.0
436,40.32197275612558,4.543396044536652,-1.0
437,39.52874720290925,4.685016501718716,0.0
438,38.51172070899379,4.816820815513887,0.0
439,37.94868926579965,4.9559606947155475,0.0
440,37.56346234039943,5.010032890065653,0.0
441,39.22809635587916,4.921640064275698,-1.0
442,39.812680285286376,4.750626479504749,-1.0
443,39.4237470369755,4.5334163343606795,-1.0
444,40.82365046123738,4.218284004485855,-1.0
445,39.29489558114455,3.914975647385201,-1.0
446,39.22039864527618,3.5814140126142204,-1.0
447,39.31965641669721,3.209879235674063,-1.0
448,39.21066195334341,2.899310085976644,-1.0
449,38.22424386698343,2.4750312184775183,-1.0
450,36.23083479071683,2.3057396722121015,-1.0
451,35.11941093551157,2.2367091414133293,-1.0
452,35.08728256432387,2.0279330978025207,-1.0
453,34.363273322924755,2.0978381281426683,-1.0
454,33.02487801100935,2.2738027267964913,-1.0
455,33.04576262849467,2.414130952725399,-1.0
456,33.24653329021966,2.5351295273606236,-1.0
457,32.51506702952544,2.706157923306251,-1.0
458,32.649835415776,2.854131428116746,-1.0
